created_at,TextPivot,Count of Number of Records
19/4/2020,data,224
19/4/2020,crisis,457
19/4/2020,confirmed,381
19/4/2020,Check,282
19/4/2020,cases,1956
19/4/2020,care,536
19/4/2020,@WHO,381
20/4/2020,workers,790
20/4/2020,WHO,365
20/4/2020,virus,962
20/4/2020,total,489
20/4/2020,testing,895
20/4/2020,test,478
20/4/2020,support,1114
20/4/2020,stop,562
20/4/2020,stay,709
20/4/2020,spread,838
20/4/2020,social,653
20/4/2020,save,403
20/4/2020,safe,485
20/4/2020,risk,571
20/4/2020,response,693
20/4/2020,public,579
20/4/2020,positive,702
20/4/2020,patients,671
20/4/2020,pandemic.,755
20/4/2020,pandemic,1696
20/4/2020,number,574
20/4/2020,medical,500
20/4/2020,lockdown,1419
20/4/2020,lives,502
20/4/2020,healthcare,503
20/4/2020,Health,554
20/4/2020,health,1298
20/4/2020,global,491
20/4/2020,getting,454
20/4/2020,fight,666
20/4/2020,face,477
20/4/2020,deaths,1044
20/4/2020,death,528
20/4/2020,data,455
20/4/2020,crisis,841
20/4/2020,confirmed,546
20/4/2020,Check,446
20/4/2020,cases,2435
20/4/2020,care,930
20/4/2020,@WHO,284
21/4/2020,workers,684
21/4/2020,WHO,406
21/4/2020,virus,749
21/4/2020,total,437
21/4/2020,testing,749
21/4/2020,test,452
21/4/2020,support,1009
21/4/2020,stop,465
21/4/2020,stay,559
21/4/2020,spread,734
21/4/2020,social,529
21/4/2020,save,310
21/4/2020,safe,418
21/4/2020,risk,401
21/4/2020,response,541
21/4/2020,public,572
21/4/2020,positive,597
21/4/2020,patients,598
21/4/2020,pandemic.,627
21/4/2020,pandemic,1565
21/4/2020,number,446
21/4/2020,medical,392
21/4/2020,lockdown,1054
21/4/2020,lives,408
21/4/2020,healthcare,397
21/4/2020,Health,521
21/4/2020,health,1233
21/4/2020,global,368
21/4/2020,getting,417
21/4/2020,fight,662
21/4/2020,face,409
21/4/2020,deaths,1003
21/4/2020,death,484
21/4/2020,data,401
21/4/2020,crisis,708
21/4/2020,confirmed,467
21/4/2020,Check,374
21/4/2020,cases,2007
21/4/2020,care,779
21/4/2020,@WHO,297
15/4/2020,workers,1188
15/4/2020,WHO,1993
15/4/2020,virus,1230
15/4/2020,total,640
15/4/2020,testing,926
15/4/2020,support,1639
15/4/2020,stop,575
15/4/2020,stay,802
15/4/2020,spread,1076
15/4/2020,social,917
15/4/2020,save,749
15/4/2020,safe,620
15/4/2020,risk,538
15/4/2020,response,1054
15/4/2020,public,1262
15/4/2020,positive,803
15/4/2020,patients,920
15/4/2020,pandemic.,1087
15/4/2020,pandemic,2412
15/4/2020,number,752
15/4/2020,medical,633
15/4/2020,lockdown,1549
15/4/2020,lives,581
15/4/2020,healthcare,597
15/4/2020,Health,1311
15/4/2020,health,2022
15/4/2020,global,835
15/4/2020,funding,1198
15/4/2020,fight,1027
15/4/2020,face,605
15/4/2020,deaths,1349
15/4/2020,death,805
15/4/2020,crisis,1023
15/4/2020,confirmed,684
15/4/2020,Check,559
15/4/2020,cases,2874
15/4/2020,care,1437
15/4/2020,@WHO,1065
16/4/2020,workers,1480
16/4/2020,WHO,1627
16/4/2020,virus,1508
16/4/2020,total,844
16/4/2020,testing,1217
16/4/2020,support,2020
16/4/2020,stop,754
16/4/2020,stay,1205
16/4/2020,spread,1397
16/4/2020,social,1091
16/4/2020,save,1143
16/4/2020,safe,844
16/4/2020,risk,785
16/4/2020,response,1063
16/4/2020,public,1732
16/4/2020,positive,1072
16/4/2020,patients,1106
16/4/2020,pandemic.,1201
16/4/2020,pandemic,2827
16/4/2020,number,951
16/4/2020,medical,783
16/4/2020,lockdown,2573
16/4/2020,lives,668
16/4/2020,healthcare,723
16/4/2020,Health,1613
16/4/2020,health,2225
16/4/2020,global,813
16/4/2020,getting,832
16/4/2020,funding,1184
16/4/2020,fight,1346
16/4/2020,face,712
16/4/2020,deaths,1627
16/4/2020,death,881
16/4/2020,crisis,1243
16/4/2020,confirmed,837
16/4/2020,Check,679
16/4/2020,cases,3545
16/4/2020,care,1609
16/4/2020,@WHO,876
17/4/2020,workers,922
17/4/2020,WHO,647
17/4/2020,virus,1028
17/4/2020,total,518
17/4/2020,testing,934
17/4/2020,support,1423
17/4/2020,stop,510
17/4/2020,stay,707
17/4/2020,spread,916
17/4/2020,social,713
17/4/2020,save,511
17/4/2020,safe,582
17/4/2020,risk,568
17/4/2020,response,724
17/4/2020,public,821
17/4/2020,positive,580
17/4/2020,patients,784
17/4/2020,pandemic.,852
17/4/2020,pandemic,1993
17/4/2020,number,642
17/4/2020,medical,599
17/4/2020,lockdown,1171
17/4/2020,lives,492
17/4/2020,healthcare,572
17/4/2020,Health,910
17/4/2020,health,1436
17/4/2020,global,527
17/4/2020,getting,499
17/4/2020,funding,411
17/4/2020,fight,788
17/4/2020,face,502
17/4/2020,deaths,1466
17/4/2020,death,813
17/4/2020,crisis,850
17/4/2020,confirmed,491
17/4/2020,Check,549
17/4/2020,cases,2061
17/4/2020,care,1065
17/4/2020,@WHO,354
18/4/2020,workers,505
18/4/2020,WHO,357
18/4/2020,virus,828
18/4/2020,total,463
18/4/2020,testing,593
18/4/2020,support,1014
18/4/2020,stop,325
18/4/2020,stay,555
18/4/2020,spread,750
18/4/2020,social,496
18/4/2020,save,276
18/4/2020,safe,397
18/4/2020,risk,351
18/4/2020,response,367
18/4/2020,public,424
18/4/2020,positive,523
18/4/2020,patients,499
18/4/2020,pandemic.,477
18/4/2020,pandemic,1194
18/4/2020,number,425
18/4/2020,medical,348
18/4/2020,lockdown,866
18/4/2020,lives,330
18/4/2020,healthcare,317
18/4/2020,Health,530
18/4/2020,health,909
18/4/2020,global,422
18/4/2020,getting,329
18/4/2020,funding,238
18/4/2020,fight,585
18/4/2020,face,369
18/4/2020,deaths,996
18/4/2020,death,662
18/4/2020,crisis,455
18/4/2020,confirmed,435
18/4/2020,Check,467
18/4/2020,cases,1899
18/4/2020,care,599
18/4/2020,@WHO,317
19/4/2020,workers,766
19/4/2020,WHO,551
19/4/2020,virus,1242
19/4/2020,total,766
19/4/2020,testing,1103
19/4/2020,support,1469
19/4/2020,stop,871
19/4/2020,stay,771
19/4/2020,spread,1083
19/4/2020,social,660
19/4/2020,save,797
19/4/2020,safe,557
19/4/2020,risk,705
19/4/2020,response,929
19/4/2020,public,625
19/4/2020,positive,832
19/4/2020,patients,708
19/4/2020,pandemic.,796
19/4/2020,pandemic,1990
19/4/2020,number,724
19/4/2020,medical,494
19/4/2020,lockdown,1850
19/4/2020,lives,777
19/4/2020,healthcare,428
19/4/2020,Health,673
19/4/2020,health,1418
19/4/2020,global,811
19/4/2020,getting,587
19/4/2020,funding,171
19/4/2020,fight,1062
19/4/2020,face,596
19/4/2020,deaths,1502
19/4/2020,death,851
19/4/2020,crisis,708
19/4/2020,confirmed,688
19/4/2020,Check,584
19/4/2020,cases,3228
19/4/2020,care,886
19/4/2020,@WHO,656
20/4/2020,workers,1053
20/4/2020,WHO,360
20/4/2020,virus,1104
20/4/2020,total,631
20/4/2020,testing,1216
20/4/2020,support,1594
20/4/2020,stop,637
20/4/2020,stay,927
20/4/2020,spread,1065
20/4/2020,social,843
20/4/2020,save,455
20/4/2020,safe,649
20/4/2020,risk,809
20/4/2020,response,1094
20/4/2020,public,718
20/4/2020,positive,824
20/4/2020,patients,808
20/4/2020,pandemic.,999
20/4/2020,pandemic,2145
20/4/2020,number,715
20/4/2020,medical,605
20/4/2020,lockdown,1755
20/4/2020,lives,591
20/4/2020,healthcare,636
20/4/2020,Health,746
20/4/2020,health,1663
20/4/2020,global,574
20/4/2020,getting,564
20/4/2020,funding,293
20/4/2020,fight,999
20/4/2020,face,688
20/4/2020,deaths,1383
20/4/2020,death,736
20/4/2020,crisis,1028
20/4/2020,confirmed,621
20/4/2020,Check,551
20/4/2020,cases,2855
20/4/2020,care,1287
20/4/2020,@WHO,339
21/4/2020,workers,504
21/4/2020,WHO,405
21/4/2020,virus,605
21/4/2020,total,300
21/4/2020,testing,578
21/4/2020,support,737
21/4/2020,stop,303
21/4/2020,stay,461
21/4/2020,spread,543
21/4/2020,social,389
21/4/2020,save,223
21/4/2020,safe,312
21/4/2020,risk,331
21/4/2020,response,398
21/4/2020,public,414
21/4/2020,positive,445
21/4/2020,patients,442
21/4/2020,pandemic.,483
21/4/2020,pandemic,1114
21/4/2020,number,349
21/4/2020,medical,311
21/4/2020,lockdown,755
21/4/2020,lives,287
21/4/2020,healthcare,277
21/4/2020,Health,369
21/4/2020,health,826
21/4/2020,global,270
21/4/2020,getting,302
21/4/2020,funding,135
21/4/2020,fight,512
21/4/2020,face,275
21/4/2020,deaths,688
21/4/2020,death,437
21/4/2020,crisis,442
21/4/2020,confirmed,370
21/4/2020,Check,248
21/4/2020,cases,1371
21/4/2020,care,606
21/4/2020,@WHO,192
15/4/2020,workers,1436
15/4/2020,virus,1465
15/4/2020,total,757
15/4/2020,testing,1087
15/4/2020,test,648
15/4/2020,support,2937
15/4/2020,stop,828
15/4/2020,stay,1278
15/4/2020,spread,1294
15/4/2020,social,1061
15/4/2020,save,1341
15/4/2020,safe,876
15/4/2020,risk,639
15/4/2020,Response,1384
15/4/2020,public,1767
15/4/2020,positive,880
15/4/2020,patients,1058
15/4/2020,pandemic,3187
15/4/2020,number,726
15/4/2020,medical,765
15/4/2020,lockdown,1182
15/4/2020,lives,740
15/4/2020,Live,834
15/4/2020,life,731
15/4/2020,health,3499
15/4/2020,global,1015
15/4/2020,fight,1168
15/4/2020,FACE,774
15/4/2020,Dr,756
15/4/2020,deaths,1650
15/4/2020,death,888
15/4/2020,data,713
15/4/2020,crisis,1692
15/4/2020,Check,963
15/4/2020,cases,2775
15/4/2020,care,1747
15/4/2020,#stayhome,627
15/4/2020,#pandemic,733
15/4/2020,#lockdown,807
16/4/2020,workers,751
16/4/2020,virus,698
16/4/2020,total,358
16/4/2020,testing,547
16/4/2020,test,316
16/4/2020,support,1128
16/4/2020,stop,353
16/4/2020,stay,609
16/4/2020,Spread,582
16/4/2020,social,525
16/4/2020,save,450
16/4/2020,safe,407
16/4/2020,risk,365
16/4/2020,response,622
16/4/2020,public,774
16/4/2020,positive,402
16/4/2020,patients,544
16/4/2020,pandemic,1517
16/4/2020,number,314
16/4/2020,medical,389
16/4/2020,lockdown,754
16/4/2020,lives,359
16/4/2020,LIVE,421
16/4/2020,Life,408
16/4/2020,health,1657
16/4/2020,Global,395
16/4/2020,fight,577
16/4/2020,face,336
16/4/2020,Dr,344
16/4/2020,deaths,713
16/4/2020,death,393
16/4/2020,data,359
16/4/2020,crisis,945
16/4/2020,check,522
16/4/2020,cases,1128
16/4/2020,care,820
16/4/2020,#StayHome,275
16/4/2020,#pandemic,352
16/4/2020,#lockdown,394
17/4/2020,workers,1041
17/4/2020,virus,1264
17/4/2020,total,704
17/4/2020,Testing,1059
17/4/2020,test,598
17/4/2020,support,1364
17/4/2020,stop,665
17/4/2020,stay,1172
17/4/2020,spread,1035
17/4/2020,social,839
17/4/2020,Save,632
17/4/2020,safe,702
17/4/2020,risk,601
17/4/2020,response,781
17/4/2020,public,914
17/4/2020,POSITIVE,669
17/4/2020,patients,807
17/4/2020,pandemic,2235
17/4/2020,number,658
17/4/2020,medical,586
17/4/2020,lockdown,1222
17/4/2020,lives,675
17/4/2020,live,640
17/4/2020,life,598
17/4/2020,health,2004
17/4/2020,global,581
17/4/2020,fight,882
17/4/2020,face,582
17/4/2020,Dr,689
17/4/2020,deaths,1482
17/4/2020,death,867
17/4/2020,Data,560
17/4/2020,crisis,1248
17/4/2020,Check,685
17/4/2020,cases,2519
17/4/2020,Care,1086
17/4/2020,#StayHome,574
17/4/2020,#Pandemic,570
17/4/2020,#lockdown,736
18/4/2020,Workers,488
18/4/2020,virus,853
18/4/2020,total,423
18/4/2020,testing,579
18/4/2020,test,362
18/4/2020,support,863
18/4/2020,stop,397
18/4/2020,stay,687
18/4/2020,spread,675
18/4/2020,social,472
18/4/2020,save,215
18/4/2020,safe,361
18/4/2020,Risk,354
18/4/2020,response,399
18/4/2020,Public,435
18/4/2020,positive,397
18/4/2020,Patients,408
18/4/2020,pandemic,1176
18/4/2020,number,356
18/4/2020,medical,359
18/4/2020,Lockdown,585
18/4/2020,lives,361
18/4/2020,Live,360
18/4/2020,Life,361
18/4/2020,Health,1005
18/4/2020,GLOBAL,434
18/4/2020,fight,495
18/4/2020,face,330
18/4/2020,Dr,315
18/4/2020,deaths,1014
18/4/2020,death,650
18/4/2020,Data,332
18/4/2020,crisis,530
18/4/2020,Check,465
18/4/2020,cases,1776
18/4/2020,care,562
18/4/2020,#StayHome,339
18/4/2020,#Pandemic,336
18/4/2020,#lockdown,424
19/4/2020,workers,368
19/4/2020,virus,635
19/4/2020,total,341
19/4/2020,testing,593
19/4/2020,test,228
19/4/2020,support,517
19/4/2020,stop,443
19/4/2020,Stay,525
19/4/2020,spread,407
19/4/2020,social,357
19/4/2020,save,357
19/4/2020,safe,299
19/4/2020,risk,276
19/4/2020,response,414
19/4/2020,Public,315
19/4/2020,positive,310
19/4/2020,patients,306
19/4/2020,pandemic,849
19/4/2020,number,243
19/4/2020,medical,227
19/4/2020,lockdown,468
19/4/2020,lives,356
19/4/2020,live,294
19/4/2020,life,305
19/4/2020,Health,838
19/4/2020,Global,255
19/4/2020,fight,317
19/4/2020,face,260
19/4/2020,Dr,220
19/4/2020,deaths,933
19/4/2020,death,433
19/4/2020,data,197
19/4/2020,crisis,364
19/4/2020,check,303
19/4/2020,cases,1207
19/4/2020,care,419
19/4/2020,#StayHome,447
19/4/2020,#pandemic,256
19/4/2020,#Lockdown,436
20/4/2020,workers,706
20/4/2020,virus,877
20/4/2020,total,540
20/4/2020,testing,770
20/4/2020,test,376
20/4/2020,support,914
20/4/2020,stop,474
20/4/2020,Stay,840
20/4/2020,spread,607
20/4/2020,social,542
20/4/2020,save,341
20/4/2020,safe,564
20/4/2020,risk,406
20/4/2020,response,555
20/4/2020,public,484
20/4/2020,positive,477
20/4/2020,patients,526
20/4/2020,Pandemic,1499
20/4/2020,number,456
20/4/2020,medical,427
20/4/2020,lockdown,809
20/4/2020,lives,512
20/4/2020,live,433
20/4/2020,life,426
20/4/2020,health,1214
20/4/2020,global,393
20/4/2020,fight,616
20/4/2020,Face,388
20/4/2020,Dr,385
20/4/2020,deaths,912
20/4/2020,Death,522
20/4/2020,Data,374
20/4/2020,crisis,758
20/4/2020,Check,422
20/4/2020,cases,2006
20/4/2020,care,678
20/4/2020,#StayHome,468
20/4/2020,#pandemic,378
20/4/2020,#lockdown,666
21/4/2020,workers,1021
21/4/2020,virus,1245
21/4/2020,total,704
21/4/2020,testing,1073
21/4/2020,test,666
21/4/2020,support,1306
21/4/2020,stop,679
21/4/2020,stay,1022
21/4/2020,spread,815
21/4/2020,social,787
21/4/2020,save,427
21/4/2020,safe,649
21/4/2020,risk,541
21/4/2020,response,782
21/4/2020,public,733
21/4/2020,positive,744
21/4/2020,patients,802
21/4/2020,pandemic,2367
21/4/2020,number,617
21/4/2020,Medical,647
21/4/2020,lockdown,983
21/4/2020,lives,707
21/4/2020,LIVE,702
21/4/2020,life,621
21/4/2020,Health,1906
21/4/2020,global,627
21/4/2020,fight,751
21/4/2020,face,610
21/4/2020,Dr,543
21/4/2020,deaths,1451
21/4/2020,death,728
21/4/2020,data,590
21/4/2020,crisis,1123
21/4/2020,check,698
21/4/2020,cases,2577
21/4/2020,care,1129
21/4/2020,#StayHome,488
21/4/2020,#pandemic,543
21/4/2020,#lockdown,667
22/4/2020,workers,706
22/4/2020,virus,806
22/4/2020,vaccine,695
22/4/2020,total,397
22/4/2020,testing,779
22/4/2020,test,443
22/4/2020,support,1126
22/4/2020,stop,478
22/4/2020,stay,567
22/4/2020,spread,683
22/4/2020,social,556
22/4/2020,safe,501
22/4/2020,risk,409
22/4/2020,response,640
22/4/2020,reported,365
22/4/2020,public,519
22/4/2020,positive,549
22/4/2020,patients,642
22/4/2020,pandemic.,668
22/4/2020,pandemic,1743
22/4/2020,number,425
22/4/2020,medical,454
22/4/2020,lockdown,930
22/4/2020,lives,404
22/4/2020,impact,457
22/4/2020,Health,507
22/4/2020,health,1280
22/4/2020,global,468
22/4/2020,getting,434
22/4/2020,fight,635
22/4/2020,face,454
22/4/2020,died,403
22/4/2020,deaths,1008
22/4/2020,death,600
22/4/2020,data,435
22/4/2020,crisis,779
22/4/2020,confirmed,447
22/4/2020,cases,1812
22/4/2020,care,929
23/4/2020,workers,1219
23/4/2020,virus,1285
23/4/2020,vaccine,980
23/4/2020,total,710
23/4/2020,testing,1074
23/4/2020,test,693
23/4/2020,support,1940
23/4/2020,stop,638
23/4/2020,stay,918
23/4/2020,spread,1194
23/4/2020,social,979
23/4/2020,safe,723
23/4/2020,risk,659
23/4/2020,response,1029
23/4/2020,reported,589
23/4/2020,public,832
23/4/2020,positive,925
23/4/2020,patients,1179
23/4/2020,pandemic.,1133
23/4/2020,pandemic,2604
23/4/2020,number,730
23/4/2020,medical,731
23/4/2020,lockdown,1668
23/4/2020,lives,601
23/4/2020,impact,851
23/4/2020,Health,874
23/4/2020,health,1945
23/4/2020,global,696
23/4/2020,getting,636
23/4/2020,fight,1146
23/4/2020,face,745
23/4/2020,died,641
23/4/2020,deaths,1328
23/4/2020,death,751
23/4/2020,data,703
23/4/2020,crisis,1182
23/4/2020,confirmed,697
23/4/2020,cases,2976
23/4/2020,care,1262
24/4/2020,workers,767
24/4/2020,virus,936
24/4/2020,vaccine,493
24/4/2020,total,580
24/4/2020,testing,712
24/4/2020,test,503
24/4/2020,support,1390
24/4/2020,stop,600
24/4/2020,stay,659
24/4/2020,spread,835
24/4/2020,social,634
24/4/2020,safe,507
24/4/2020,risk,437
24/4/2020,response,659
24/4/2020,reported,420
24/4/2020,public,558
24/4/2020,positive,632
24/4/2020,patients,868
24/4/2020,pandemic.,789
24/4/2020,pandemic,1867
24/4/2020,number,556
24/4/2020,medical,621
24/4/2020,lockdown,1130
24/4/2020,lives,406
24/4/2020,impact,502
24/4/2020,Health,620
24/4/2020,health,1216
24/4/2020,global,525
24/4/2020,getting,495
24/4/2020,fight,830
24/4/2020,face,496
24/4/2020,died,450
24/4/2020,deaths,1074
24/4/2020,death,635
24/4/2020,data,448
24/4/2020,crisis,854
24/4/2020,confirmed,533
24/4/2020,cases,2135
24/4/2020,care,827
25/4/2020,workers,482
25/4/2020,virus,759
25/4/2020,vaccine,427
25/4/2020,total,582
25/4/2020,testing,525
25/4/2020,test,385
25/4/2020,support,694
25/4/2020,stop,486
25/4/2020,stay,516
25/4/2020,spread,698
25/4/2020,social,509
25/4/2020,safe,371
25/4/2020,risk,470
25/4/2020,response,434
25/4/2020,reported,436
25/4/2020,public,470
25/4/2020,positive,737
25/4/2020,patients,687
25/4/2020,pandemic.,533
25/4/2020,pandemic,1252
25/4/2020,number,529
25/4/2020,medical,457
25/4/2020,lockdown,1257
25/4/2020,lives,339
25/4/2020,impact,251
25/4/2020,Health,474
25/4/2020,health,1003
25/4/2020,global,377
25/4/2020,getting,440
25/4/2020,fight,639
25/4/2020,face,335
25/4/2020,died,372
25/4/2020,deaths,1134
25/4/2020,death,563
25/4/2020,data,372
25/4/2020,crisis,504
25/4/2020,confirmed,493
25/4/2020,cases,2353
25/4/2020,care,610
26/4/2020,workers,401
26/4/2020,virus,604
26/4/2020,vaccine,338
26/4/2020,total,439
26/4/2020,testing,456
26/4/2020,test,294
26/4/2020,support,524
26/4/2020,stop,346
26/4/2020,stay,383
26/4/2020,spread,680
26/4/2020,social,409
26/4/2020,safe,286
26/4/2020,risk,305
26/4/2020,response,284
26/4/2020,reported,395
26/4/2020,public,332
26/4/2020,positive,499
26/4/2020,patients,526
26/4/2020,pandemic.,326
26/4/2020,pandemic,959
26/4/2020,number,398
26/4/2020,medical,392
26/4/2020,lockdown,1030
26/4/2020,lives,241
26/4/2020,impact,158
26/4/2020,Health,380
26/4/2020,health,718
26/4/2020,global,219
26/4/2020,getting,298
26/4/2020,fight,493
26/4/2020,face,273
26/4/2020,died,344
26/4/2020,deaths,895
26/4/2020,death,488
26/4/2020,data,296
26/4/2020,crisis,339
26/4/2020,confirmed,462
26/4/2020,cases,1994
26/4/2020,care,389
27/4/2020,workers,691
27/4/2020,virus,822
27/4/2020,vaccine,397
27/4/2020,total,511
27/4/2020,testing,709
27/4/2020,test,450
27/4/2020,support,1126
27/4/2020,stop,511
27/4/2020,stay,581
27/4/2020,spread,831
27/4/2020,social,632
27/4/2020,safe,511
27/4/2020,risk,424
27/4/2020,response,617
27/4/2020,reported,493
27/4/2020,public,525
27/4/2020,positive,688
27/4/2020,patients,715
27/4/2020,pandemic.,695
27/4/2020,pandemic,1659
27/4/2020,number,552
27/4/2020,medical,465
27/4/2020,lockdown,1427
27/4/2020,lives,480
27/4/2020,impact,463
27/4/2020,Health,573
27/4/2020,health,1308
27/4/2020,global,443
27/4/2020,getting,428
27/4/2020,fight,659
27/4/2020,face,455
27/4/2020,died,390
27/4/2020,deaths,1048
27/4/2020,death,572
27/4/2020,data,473
27/4/2020,crisis,665
27/4/2020,confirmed,583
27/4/2020,cases,2287
27/4/2020,care,739
28/4/2020,workers,1705
28/4/2020,virus,990
28/4/2020,vaccine,501
28/4/2020,total,715
28/4/2020,testing,1067
28/4/2020,test,591
28/4/2020,support,1819
28/4/2020,stop,614
28/4/2020,stay,793
28/4/2020,spread,1017
28/4/2020,social,821
28/4/2020,safe,704
28/4/2020,risk,688
28/4/2020,response,893
28/4/2020,reported,547
28/4/2020,public,740
28/4/2020,positive,898
28/4/2020,patients,944
28/4/2020,pandemic.,995
28/4/2020,pandemic,2512
28/4/2020,number,736
28/4/2020,medical,641
28/4/2020,lockdown,1620
28/4/2020,lives,957
28/4/2020,impact,727
28/4/2020,Health,880
28/4/2020,health,1895
28/4/2020,global,592
28/4/2020,getting,655
28/4/2020,fight,931
28/4/2020,face,706
28/4/2020,died,822
28/4/2020,deaths,1711
28/4/2020,death,842
28/4/2020,data,686
28/4/2020,crisis,994
28/4/2020,confirmed,764
28/4/2020,cases,2908
28/4/2020,care,1372
22/4/2020,workers,816
22/4/2020,virus,923
22/4/2020,vaccine,804
22/4/2020,total,462
22/4/2020,testing,909
22/4/2020,test,526
22/4/2020,support,1326
22/4/2020,stop,530
22/4/2020,stay,655
22/4/2020,spread,797
22/4/2020,social,650
22/4/2020,safe,635
22/4/2020,risk,503
22/4/2020,response,711
22/4/2020,reported,407
22/4/2020,public,572
22/4/2020,positive,639
22/4/2020,patients,796
22/4/2020,pandemic.,812
22/4/2020,pandemic,2026
22/4/2020,number,524
22/4/2020,medical,472
22/4/2020,lockdown,1165
22/4/2020,lives,432
22/4/2020,impact,595
22/4/2020,Health,592
22/4/2020,health,1528
22/4/2020,global,508
22/4/2020,getting,479
22/4/2020,fight,762
22/4/2020,face,495
22/4/2020,died,450
22/4/2020,deaths,1262
22/4/2020,death,717
22/4/2020,data,509
22/4/2020,crisis,930
22/4/2020,confirmed,534
22/4/2020,cases,2139
22/4/2020,care,1019
23/4/2020,workers,974
23/4/2020,virus,1084
23/4/2020,vaccine,836
23/4/2020,total,539
23/4/2020,testing,932
23/4/2020,test,626
23/4/2020,support,1525
23/4/2020,stop,548
23/4/2020,stay,757
23/4/2020,spread,984
23/4/2020,social,708
23/4/2020,safe,614
23/4/2020,risk,517
23/4/2020,response,893
23/4/2020,reported,510
23/4/2020,public,703
23/4/2020,positive,853
23/4/2020,patients,1004
23/4/2020,pandemic.,899
23/4/2020,pandemic,2187
23/4/2020,number,586
23/4/2020,medical,568
23/4/2020,lockdown,1288
23/4/2020,lives,497
23/4/2020,impact,640
23/4/2020,Health,714
23/4/2020,health,1573
23/4/2020,global,604
23/4/2020,getting,552
23/4/2020,fight,969
23/4/2020,face,590
23/4/2020,died,514
23/4/2020,deaths,1199
23/4/2020,death,592
23/4/2020,data,621
23/4/2020,crisis,1043
23/4/2020,confirmed,563
23/4/2020,cases,2482
23/4/2020,care,1024
24/4/2020,workers,780
24/4/2020,virus,971
24/4/2020,vaccine,539
24/4/2020,total,551
24/4/2020,testing,720
24/4/2020,test,463
24/4/2020,support,1377
24/4/2020,stop,607
24/4/2020,stay,642
24/4/2020,spread,865
24/4/2020,social,622
24/4/2020,safe,581
24/4/2020,risk,466
24/4/2020,response,687
24/4/2020,reported,481
24/4/2020,public,620
24/4/2020,positive,562
24/4/2020,patients,852
24/4/2020,pandemic.,770
24/4/2020,pandemic,1872
24/4/2020,number,519
24/4/2020,medical,702
24/4/2020,lockdown,1080
24/4/2020,lives,428
24/4/2020,impact,509
24/4/2020,Health,611
24/4/2020,health,1403
24/4/2020,global,538
24/4/2020,getting,505
24/4/2020,fight,937
24/4/2020,face,533
24/4/2020,died,472
24/4/2020,deaths,1079
24/4/2020,death,628
24/4/2020,data,481
24/4/2020,crisis,863
24/4/2020,confirmed,540
24/4/2020,cases,2275
24/4/2020,care,850
25/4/2020,workers,484
25/4/2020,virus,704
25/4/2020,vaccine,422
25/4/2020,total,510
25/4/2020,testing,482
25/4/2020,test,351
25/4/2020,support,639
25/4/2020,stop,440
25/4/2020,stay,512
25/4/2020,spread,665
25/4/2020,social,453
25/4/2020,safe,354
25/4/2020,risk,395
25/4/2020,response,378
25/4/2020,reported,471
25/4/2020,public,416
25/4/2020,positive,583
25/4/2020,patients,619
25/4/2020,pandemic.,468
25/4/2020,pandemic,1166
25/4/2020,number,503
25/4/2020,medical,427
25/4/2020,lockdown,1149
25/4/2020,lives,296
25/4/2020,impact,197
25/4/2020,Health,440
25/4/2020,health,903
25/4/2020,global,292
25/4/2020,getting,337
25/4/2020,fight,610
25/4/2020,face,308
25/4/2020,died,422
25/4/2020,deaths,1175
25/4/2020,death,573
25/4/2020,data,325
25/4/2020,crisis,420
25/4/2020,confirmed,537
25/4/2020,cases,2190
25/4/2020,care,619
26/4/2020,workers,280
26/4/2020,virus,488
26/4/2020,vaccine,234
26/4/2020,total,416
26/4/2020,testing,328
26/4/2020,test,209
26/4/2020,support,386
26/4/2020,stop,286
26/4/2020,stay,261
26/4/2020,spread,660
26/4/2020,social,297
26/4/2020,safe,200
26/4/2020,risk,238
26/4/2020,response,262
26/4/2020,reported,327
26/4/2020,public,217
26/4/2020,positive,368
26/4/2020,patients,412
26/4/2020,pandemic.,272
26/4/2020,pandemic,806
26/4/2020,number,320
26/4/2020,medical,277
26/4/2020,lockdown,798
26/4/2020,lives,181
26/4/2020,impact,153
26/4/2020,Health,303
26/4/2020,health,516
26/4/2020,global,184
26/4/2020,getting,191
26/4/2020,fight,379
26/4/2020,face,198
26/4/2020,died,240
26/4/2020,deaths,684
26/4/2020,death,394
26/4/2020,data,204
26/4/2020,crisis,265
26/4/2020,confirmed,340
26/4/2020,cases,1537
26/4/2020,care,303
27/4/2020,workers,933
27/4/2020,virus,996
27/4/2020,vaccine,495
27/4/2020,total,730
27/4/2020,testing,1035
27/4/2020,test,585
27/4/2020,support,1548
27/4/2020,stop,611
27/4/2020,stay,729
27/4/2020,spread,1033
27/4/2020,social,841
27/4/2020,safe,590
27/4/2020,risk,544
27/4/2020,response,790
27/4/2020,reported,620
27/4/2020,public,696
27/4/2020,positive,896
27/4/2020,patients,969
27/4/2020,pandemic.,915
27/4/2020,pandemic,2239
27/4/2020,number,743
27/4/2020,medical,535
27/4/2020,lockdown,1875
27/4/2020,lives,576
27/4/2020,impact,631
27/4/2020,Health,689
27/4/2020,health,1619
27/4/2020,global,620
27/4/2020,getting,572
27/4/2020,fight,886
27/4/2020,face,599
27/4/2020,died,546
27/4/2020,deaths,1336
27/4/2020,death,752
27/4/2020,data,590
27/4/2020,crisis,919
27/4/2020,confirmed,734
27/4/2020,cases,2895
27/4/2020,care,1033
