created_at,TextPivot,Count of Number of Records
28/5/2020,UK,9111
28/5/2020,world,14753
29/5/2020,black,6189
29/5/2020,country,11574
29/5/2020,crisis,10769
29/5/2020,government,10338
29/5/2020,India,8416
29/5/2020,news,9103
29/5/2020,News,7722
29/5/2020,police,6365
29/5/2020,spread,9710
29/5/2020,Trump,18686
29/5/2020,UK,7506
29/5/2020,WHO,7640
29/5/2020,world,14323
30/5/2020,black,6741
30/5/2020,country,11235
30/5/2020,crisis,7682
30/5/2020,government,9116
30/5/2020,India,8092
30/5/2020,news,6888
30/5/2020,News,6319
30/5/2020,open,5348
30/5/2020,police,7141
30/5/2020,protest,5936
30/5/2020,protests,7855
30/5/2020,riots,7954
30/5/2020,spread,8735
30/5/2020,Trump,14618
30/5/2020,UK,6927
30/5/2020,world,11215
31/5/2020,black,8358
31/5/2020,country,13687
31/5/2020,crisis,6919
31/5/2020,government,9858
31/5/2020,India,7772
31/5/2020,media,5526
31/5/2020,news,7702
31/5/2020,News,5842
31/5/2020,open,5444
31/5/2020,police,9614
31/5/2020,protest,8114
31/5/2020,protesting,6259
31/5/2020,protests,11602
31/5/2020,riots,9514
31/5/2020,spread,9705
31/5/2020,Trump,16140
31/5/2020,UK,6452
31/5/2020,world,12656
